periodo_cfe,Hora,Día,Temporada
Intermedia,8:15,6,Verano
Intermedia,8:20,6,Verano
Intermedia,8:25,6,Verano
Intermedia,8:30,6,Verano
Intermedia,8:35,6,Verano
Intermedia,8:40,6,Verano
Intermedia,8:45,6,Verano
Intermedia,8:50,6,Verano
Intermedia,8:55,6,Verano
Intermedia,9:00,6,Verano
Intermedia,9:05,6,Verano
Intermedia,9:10,6,Verano
Intermedia,9:15,6,Verano
Intermedia,9:20,6,Verano
Intermedia,9:25,6,Verano
Intermedia,9:30,6,Verano
Intermedia,9:35,6,Verano
Intermedia,9:40,6,Verano
Intermedia,9:45,6,Verano
Intermedia,9:50,6,Verano
Intermedia,9:55,6,Verano
Intermedia,10:00,6,Verano
Intermedia,10:05,6,Verano
Intermedia,10:10,6,Verano
Intermedia,10:15,6,Verano
Intermedia,10:20,6,Verano
Intermedia,10:25,6,Verano
Intermedia,10:30,6,Verano
Intermedia,10:35,6,Verano
Intermedia,10:40,6,Verano
Intermedia,10:45,6,Verano
Intermedia,10:50,6,Verano
Intermedia,10:55,6,Verano
Intermedia,11:00,6,Verano
Intermedia,11:05,6,Verano
Intermedia,11:10,6,Verano
Intermedia,11:15,6,Verano
Intermedia,11:20,6,Verano
Intermedia,11:25,6,Verano
Intermedia,11:30,6,Verano
Intermedia,11:35,6,Verano
Intermedia,11:40,6,Verano
Intermedia,11:45,6,Verano
Intermedia,11:50,6,Verano
Intermedia,11:55,6,Verano
Intermedia,12:00,6,Verano
Intermedia,12:05,6,Verano
Intermedia,12:10,6,Verano
Intermedia,12:15,6,Verano
Intermedia,12:20,6,Verano
Intermedia,12:25,6,Verano
Intermedia,12:30,6,Verano
Intermedia,12:35,6,Verano
Intermedia,12:40,6,Verano
Intermedia,12:45,6,Verano
Intermedia,12:50,6,Verano
Intermedia,12:55,6,Verano
Intermedia,13:00,6,Verano
Intermedia,13:05,6,Verano
Intermedia,13:10,6,Verano
Intermedia,13:15,6,Verano
Intermedia,13:20,6,Verano
Intermedia,13:25,6,Verano
Intermedia,13:30,6,Verano
Intermedia,13:35,6,Verano
Intermedia,13:40,6,Verano
Intermedia,13:45,6,Verano
Intermedia,13:50,6,Verano
Intermedia,13:55,6,Verano
Intermedia,14:00,6,Verano
Intermedia,14:05,6,Verano
Intermedia,14:10,6,Verano
Intermedia,14:15,6,Verano
Intermedia,14:20,6,Verano
Intermedia,14:25,6,Verano
Intermedia,14:30,6,Verano
Intermedia,14:35,6,Verano
Intermedia,14:40,6,Verano
Intermedia,14:45,6,Verano
Intermedia,14:50,6,Verano
Intermedia,14:55,6,Verano
Intermedia,15:00,6,Verano
Intermedia,15:05,6,Verano
Intermedia,15:10,6,Verano
Intermedia,15:15,6,Verano
Intermedia,15:20,6,Verano
Intermedia,15:25,6,Verano
Intermedia,15:30,6,Verano
Intermedia,15:35,6,Verano
Intermedia,15:40,6,Verano
Intermedia,15:45,6,Verano
Intermedia,15:50,6,Verano
Intermedia,15:55,6,Verano
Intermedia,16:00,6,Verano
Intermedia,16:05,6,Verano
Intermedia,16:10,6,Verano
Intermedia,16:15,6,Verano
Intermedia,16:20,6,Verano
Intermedia,16:25,6,Verano
Intermedia,16:30,6,Verano
Intermedia,16:35,6,Verano
Intermedia,16:40,6,Verano
Intermedia,16:45,6,Verano
Intermedia,16:50,6,Verano
Intermedia,16:55,6,Verano
Intermedia,17:00,6,Verano
Intermedia,17:05,6,Verano
Intermedia,17:10,6,Verano
Intermedia,17:15,6,Verano
Intermedia,17:20,6,Verano
Intermedia,17:25,6,Verano
Intermedia,17:30,6,Verano
Intermedia,17:35,6,Verano
Intermedia,17:40,6,Verano
Intermedia,17:45,6,Verano
Intermedia,17:50,6,Verano
Intermedia,17:55,6,Verano
Intermedia,18:00,6,Verano
Intermedia,18:05,6,Verano
Intermedia,18:10,6,Verano
Intermedia,18:15,6,Verano
Intermedia,18:20,6,Verano
Intermedia,18:25,6,Verano
Intermedia,18:30,6,Verano
Intermedia,18:35,6,Verano
Intermedia,18:40,6,Verano
Intermedia,18:45,6,Verano
Intermedia,18:50,6,Verano
Intermedia,18:55,6,Verano
Intermedia,19:00,6,Verano
Intermedia,19:05,6,Verano
Intermedia,19:10,6,Verano
Intermedia,19:15,6,Verano
Intermedia,19:20,6,Verano
Intermedia,19:25,6,Verano
Intermedia,19:30,6,Verano
Intermedia,19:35,6,Verano
Intermedia,19:40,6,Verano
Intermedia,19:45,6,Verano
Intermedia,19:50,6,Verano
Intermedia,19:55,6,Verano
Intermedia,20:00,6,Verano
Intermedia,20:05,6,Verano
Intermedia,20:10,6,Verano
Intermedia,20:15,6,Verano
Intermedia,20:20,6,Verano
Intermedia,20:25,6,Verano
Intermedia,20:30,6,Verano
Intermedia,20:35,6,Verano
Intermedia,20:40,6,Verano
Intermedia,20:45,6,Verano
Intermedia,20:50,6,Verano
Intermedia,20:55,6,Verano
Intermedia,21:00,6,Verano
Intermedia,21:05,6,Verano
Intermedia,21:10,6,Verano
Intermedia,21:15,6,Verano
Intermedia,21:20,6,Verano
Intermedia,21:25,6,Verano
Intermedia,21:30,6,Verano
Intermedia,21:35,6,Verano
Intermedia,21:40,6,Verano
Intermedia,21:45,6,Verano
Intermedia,21:50,6,Verano
Intermedia,21:55,6,Verano
Intermedia,22:00,6,Verano
Intermedia,22:05,6,Verano
Intermedia,22:10,6,Verano
Intermedia,22:15,6,Verano
Intermedia,22:20,6,Verano
Intermedia,22:25,6,Verano
Intermedia,22:30,6,Verano
Intermedia,22:35,6,Verano
Intermedia,22:40,6,Verano
Intermedia,22:45,6,Verano
Intermedia,22:50,6,Verano
Intermedia,22:55,6,Verano
Intermedia,23:00,6,Verano
Intermedia,23:05,6,Verano
Intermedia,23:10,6,Verano
Intermedia,23:15,6,Verano
Intermedia,23:20,6,Verano
Intermedia,23:25,6,Verano
Intermedia,23:30,6,Verano
Intermedia,23:35,6,Verano
Intermedia,23:40,6,Verano
Intermedia,23:45,6,Verano
Intermedia,23:50,6,Verano
Intermedia,23:55,6,Verano
Base,0:00,0,Invierno
Base,0:05,0,Invierno
Base,0:10,0,Invierno
Base,0:15,0,Invierno
Base,0:20,0,Invierno
Base,0:25,0,Invierno
Base,0:30,0,Invierno
Base,0:35,0,Invierno
Base,0:40,0,Invierno
Base,0:45,0,Invierno
Base,0:50,0,Invierno
Base,0:55,0,Invierno
Base,1:00,0,Invierno
Base,1:05,0,Invierno
Base,1:10,0,Invierno
Base,1:15,0,Invierno
Base,1:20,0,Invierno
Base,1:25,0,Invierno
Base,1:30,0,Invierno
Base,1:35,0,Invierno
Base,1:40,0,Invierno
Base,1:45,0,Invierno
Base,1:50,0,Invierno
Base,1:55,0,Invierno
Base,2:00,0,Invierno
Base,2:05,0,Invierno
Base,2:10,0,Invierno
Base,2:15,0,Invierno
Base,2:20,0,Invierno
Base,2:25,0,Invierno
Base,2:30,0,Invierno
Base,2:35,0,Invierno
Base,2:40,0,Invierno
Base,2:45,0,Invierno
Base,2:50,0,Invierno
Base,2:55,0,Invierno
Base,3:00,0,Invierno
Base,3:05,0,Invierno
Base,3:10,0,Invierno
Base,3:15,0,Invierno
Base,3:20,0,Invierno
Base,3:25,0,Invierno
Base,3:30,0,Invierno
Base,3:35,0,Invierno
Base,3:40,0,Invierno
Base,3:45,0,Invierno
Base,3:50,0,Invierno
Base,3:55,0,Invierno
Base,4:00,0,Invierno
Base,4:05,0,Invierno
Base,4:10,0,Invierno
Base,4:15,0,Invierno
Base,4:20,0,Invierno
Base,4:25,0,Invierno
Base,4:30,0,Invierno
Base,4:35,0,Invierno
Base,4:40,0,Invierno
Base,4:45,0,Invierno
Base,4:50,0,Invierno
Base,4:55,0,Invierno
Base,5:00,0,Invierno
Base,5:05,0,Invierno
Base,5:10,0,Invierno
Base,5:15,0,Invierno
Base,5:20,0,Invierno
Base,5:25,0,Invierno
Base,5:30,0,Invierno
Base,5:35,0,Invierno
Base,5:40,0,Invierno
Base,5:45,0,Invierno
Base,5:50,0,Invierno
Base,5:55,0,Invierno
Base,6:00,0,Invierno
Base,6:05,0,Invierno
Base,6:10,0,Invierno
Base,6:15,0,Invierno
Base,6:20,0,Invierno
Base,6:25,0,Invierno
Base,6:30,0,Invierno
Base,6:35,0,Invierno
Base,6:40,0,Invierno
Base,6:45,0,Invierno
Base,6:50,0,Invierno
Base,6:55,0,Invierno
Base,7:00,0,Invierno
Base,7:05,0,Invierno
Base,7:10,0,Invierno
Base,7:15,0,Invierno
Base,7:20,0,Invierno
Base,7:25,0,Invierno
Base,7:30,0,Invierno
Base,7:35,0,Invierno
Base,7:40,0,Invierno
Base,7:45,0,Invierno
Base,7:50,0,Invierno
Base,7:55,0,Invierno
Base,8:00,0,Invierno
Base,8:05,0,Invierno
Base,8:10,0,Invierno
Base,8:15,0,Invierno
Base,8:20,0,Invierno
Base,8:25,0,Invierno
Base,8:30,0,Invierno
Base,8:35,0,Invierno
Base,8:40,0,Invierno
Base,8:45,0,Invierno
Base,8:50,0,Invierno
Base,8:55,0,Invierno
Base,9:00,0,Invierno
Base,9:05,0,Invierno
Base,9:10,0,Invierno
Base,9:15,0,Invierno
Base,9:20,0,Invierno
Base,9:25,0,Invierno
Base,9:30,0,Invierno
Base,9:35,0,Invierno
Base,9:40,0,Invierno
Base,9:45,0,Invierno
Base,9:50,0,Invierno
Base,9:55,0,Invierno
Base,10:00,0,Invierno
Base,10:05,0,Invierno
Base,10:10,0,Invierno
Base,10:15,0,Invierno
Base,10:20,0,Invierno
Base,10:25,0,Invierno
Base,10:30,0,Invierno
Base,10:35,0,Invierno
Base,10:40,0,Invierno
Base,10:45,0,Invierno
Base,10:50,0,Invierno
Base,10:55,0,Invierno
Base,11:00,0,Invierno
Base,11:05,0,Invierno
Base,11:10,0,Invierno
Base,11:15,0,Invierno
Base,11:20,0,Invierno
Base,11:25,0,Invierno
Base,11:30,0,Invierno
Base,11:35,0,Invierno
Base,11:40,0,Invierno
Base,11:45,0,Invierno
Base,11:50,0,Invierno
Base,11:55,0,Invierno
Base,12:00,0,Invierno
Base,12:05,0,Invierno
Base,12:10,0,Invierno
Base,12:15,0,Invierno
Base,12:20,0,Invierno
Base,12:25,0,Invierno
Base,12:30,0,Invierno
Base,12:35,0,Invierno
Base,12:40,0,Invierno
Base,12:45,0,Invierno
Base,12:50,0,Invierno
Base,12:55,0,Invierno
Base,13:00,0,Invierno
Base,13:05,0,Invierno
Base,13:10,0,Invierno
Base,13:15,0,Invierno
Base,13:20,0,Invierno
Base,13:25,0,Invierno
Base,13:30,0,Invierno
Base,13:35,0,Invierno
Base,13:40,0,Invierno
Base,13:45,0,Invierno
Base,13:50,0,Invierno
Base,13:55,0,Invierno
Base,14:00,0,Invierno
Base,14:05,0,Invierno
Base,14:10,0,Invierno
Base,14:15,0,Invierno
Base,14:20,0,Invierno
Base,14:25,0,Invierno
Base,14:30,0,Invierno
Base,14:35,0,Invierno
Base,14:40,0,Invierno
Base,14:45,0,Invierno
Base,14:50,0,Invierno
Base,14:55,0,Invierno
Base,15:00,0,Invierno
Base,15:05,0,Invierno
Base,15:10,0,Invierno
Base,15:15,0,Invierno
Base,15:20,0,Invierno
Base,15:25,0,Invierno
Base,15:30,0,Invierno
Base,15:35,0,Invierno
Base,15:40,0,Invierno
Base,15:45,0,Invierno
Base,15:50,0,Invierno
Base,15:55,0,Invierno
Base,16:00,0,Invierno
Base,16:05,0,Invierno
Base,16:10,0,Invierno
Base,16:15,0,Invierno
Base,16:20,0,Invierno
Base,16:25,0,Invierno
Base,16:30,0,Invierno
Base,16:35,0,Invierno
Base,16:40,0,Invierno
Base,16:45,0,Invierno
Base,16:50,0,Invierno
Base,16:55,0,Invierno
Base,17:00,0,Invierno
Base,17:05,0,Invierno
Base,17:10,0,Invierno
Base,17:15,0,Invierno
Base,17:20,0,Invierno
Base,17:25,0,Invierno
Base,17:30,0,Invierno
Base,17:35,0,Invierno
Base,17:40,0,Invierno
Base,17:45,0,Invierno
Base,17:50,0,Invierno
Base,17:55,0,Invierno
Base,18:00,0,Invierno
Base,18:05,0,Invierno
Base,18:10,0,Invierno
Base,18:15,0,Invierno
Base,18:20,0,Invierno
Base,18:25,0,Invierno
Base,18:30,0,Invierno
Base,18:35,0,Invierno
Base,18:40,0,Invierno
Base,18:45,0,Invierno
Base,18:50,0,Invierno
Base,18:55,0,Invierno
Intermedia,19:00,0,Invierno
Intermedia,19:05,0,Invierno
Intermedia,19:10,0,Invierno
Intermedia,19:15,0,Invierno
Intermedia,19:20,0,Invierno
Intermedia,19:25,0,Invierno
Intermedia,19:30,0,Invierno
Intermedia,19:35,0,Invierno
Intermedia,19:40,0,Invierno
Intermedia,19:45,0,Invierno
Intermedia,19:50,0,Invierno
Intermedia,19:55,0,Invierno
Intermedia,20:00,0,Invierno
Intermedia,20:05,0,Invierno
Intermedia,20:10,0,Invierno
Intermedia,20:15,0,Invierno
Intermedia,20:20,0,Invierno
Intermedia,20:25,0,Invierno
Intermedia,20:30,0,Invierno
Intermedia,20:35,0,Invierno
Intermedia,20:40,0,Invierno
Intermedia,20:45,0,Invierno
Intermedia,20:50,0,Invierno
Intermedia,20:55,0,Invierno
Intermedia,21:00,0,Invierno
Intermedia,21:05,0,Invierno
Intermedia,21:10,0,Invierno
Intermedia,21:15,0,Invierno
Intermedia,21:20,0,Invierno
Intermedia,21:25,0,Invierno
Intermedia,21:30,0,Invierno
Intermedia,21:35,0,Invierno
Intermedia,21:40,0,Invierno
Intermedia,21:45,0,Invierno
Intermedia,21:50,0,Invierno
Intermedia,21:55,0,Invierno
Intermedia,22:00,0,Invierno
Intermedia,22:05,0,Invierno
Intermedia,22:10,0,Invierno
Intermedia,22:15,0,Invierno
Intermedia,22:20,0,Invierno
Intermedia,22:25,0,Invierno
Intermedia,22:30,0,Invierno
Intermedia,22:35,0,Invierno
Intermedia,22:40,0,Invierno
Intermedia,22:45,0,Invierno
Intermedia,22:50,0,Invierno
Intermedia,22:55,0,Invierno
Intermedia,23:00,0,Invierno
Intermedia,23:05,0,Invierno
Intermedia,23:10,0,Invierno
Intermedia,23:15,0,Invierno
Intermedia,23:20,0,Invierno
Intermedia,23:25,0,Invierno
Intermedia,23:30,0,Invierno
Intermedia,23:35,0,Invierno
Intermedia,23:40,0,Invierno
Intermedia,23:45,0,Invierno
Intermedia,23:50,0,Invierno
Intermedia,23:55,0,Invierno
Base,0:00,1,Invierno
Base,0:05,1,Invierno
Base,0:10,1,Invierno
Base,0:15,1,Invierno
Base,0:20,1,Invierno
Base,0:25,1,Invierno
Base,0:30,1,Invierno
Base,0:35,1,Invierno
Base,0:40,1,Invierno
Base,0:45,1,Invierno
Base,0:50,1,Invierno
Base,0:55,1,Invierno
Base,1:00,1,Invierno
Base,1:05,1,Invierno
Base,1:10,1,Invierno
Base,1:15,1,Invierno
Base,1:20,1,Invierno
Base,1:25,1,Invierno
Base,1:30,1,Invierno
Base,1:35,1,Invierno
Base,1:40,1,Invierno
Base,1:45,1,Invierno
Base,1:50,1,Invierno
Base,1:55,1,Invierno
Base,2:00,1,Invierno
Base,2:05,1,Invierno
Base,2:10,1,Invierno
Base,2:15,1,Invierno
Base,2:20,1,Invierno
Base,2:25,1,Invierno
Base,2:30,1,Invierno
Base,2:35,1,Invierno
Base,2:40,1,Invierno
Base,2:45,1,Invierno
Base,2:50,1,Invierno
Base,2:55,1,Invierno
Base,3:00,1,Invierno
Base,3:05,1,Invierno
Base,3:10,1,Invierno
Base,3:15,1,Invierno
Base,3:20,1,Invierno
Base,3:25,1,Invierno
Base,3:30,1,Invierno
Base,3:35,1,Invierno
Base,3:40,1,Invierno
Base,3:45,1,Invierno
Base,3:50,1,Invierno
Base,3:55,1,Invierno
Base,4:00,1,Invierno
Base,4:05,1,Invierno
Base,4:10,1,Invierno
Base,4:15,1,Invierno
Base,4:20,1,Invierno
Base,4:25,1,Invierno
Base,4:30,1,Invierno
Base,4:35,1,Invierno
Base,4:40,1,Invierno
Base,4:45,1,Invierno
Base,4:50,1,Invierno
Base,4:55,1,Invierno
Base,5:00,1,Invierno
Base,5:05,1,Invierno
Base,5:10,1,Invierno
Base,5:15,1,Invierno
Base,5:20,1,Invierno
Base,5:25,1,Invierno
Base,5:30,1,Invierno
Base,5:35,1,Invierno
Base,5:40,1,Invierno
Base,5:45,1,Invierno
Base,5:50,1,Invierno
Base,5:55,1,Invierno
Base,6:00,1,Invierno
Base,6:05,1,Invierno
Base,6:10,1,Invierno
Base,6:15,1,Invierno
Base,6:20,1,Invierno
Base,6:25,1,Invierno
Base,6:30,1,Invierno
Base,6:35,1,Invierno
Base,6:40,1,Invierno
Base,6:45,1,Invierno
Base,6:50,1,Invierno
Base,6:55,1,Invierno
Intermedia,7:00,1,Invierno
Intermedia,7:05,1,Invierno
Intermedia,7:10,1,Invierno
Intermedia,7:15,1,Invierno
Intermedia,7:20,1,Invierno
Intermedia,7:25,1,Invierno
Intermedia,7:30,1,Invierno
Intermedia,7:35,1,Invierno
Intermedia,7:40,1,Invierno
Intermedia,7:45,1,Invierno
Intermedia,7:50,1,Invierno
Intermedia,7:55,1,Invierno
Intermedia,8:00,1,Invierno
Intermedia,8:05,1,Invierno
Intermedia,8:10,1,Invierno
Intermedia,8:15,1,Invierno
Intermedia,8:20,1,Invierno
Intermedia,8:25,1,Invierno
Intermedia,8:30,1,Invierno
Intermedia,8:35,1,Invierno
Intermedia,8:40,1,Invierno
Intermedia,8:45,1,Invierno
Intermedia,8:50,1,Invierno
Intermedia,8:55,1,Invierno
Intermedia,9:00,1,Invierno
Intermedia,9:05,1,Invierno
Intermedia,9:10,1,Invierno
Intermedia,9:15,1,Invierno
Intermedia,9:20,1,Invierno
Intermedia,9:25,1,Invierno
Intermedia,9:30,1,Invierno
Intermedia,9:35,1,Invierno
Intermedia,9:40,1,Invierno
Intermedia,9:45,1,Invierno
Intermedia,9:50,1,Invierno
Intermedia,9:55,1,Invierno
Intermedia,10:00,1,Invierno
Intermedia,10:05,1,Invierno
Intermedia,10:10,1,Invierno
Intermedia,10:15,1,Invierno
Intermedia,10:20,1,Invierno
Intermedia,10:25,1,Invierno
Intermedia,10:30,1,Invierno
Intermedia,10:35,1,Invierno
Intermedia,10:40,1,Invierno
Intermedia,10:45,1,Invierno
Intermedia,10:50,1,Invierno
Intermedia,10:55,1,Invierno
Intermedia,11:00,1,Invierno
Intermedia,11:05,1,Invierno
Intermedia,11:10,1,Invierno
Intermedia,11:15,1,Invierno
Intermedia,11:20,1,Invierno
Intermedia,11:25,1,Invierno
Intermedia,11:30,1,Invierno
Intermedia,11:35,1,Invierno
Intermedia,11:40,1,Invierno
Intermedia,11:45,1,Invierno
Intermedia,11:50,1,Invierno
Intermedia,11:55,1,Invierno
Intermedia,12:00,1,Invierno
Intermedia,12:05,1,Invierno
Intermedia,12:10,1,Invierno
Intermedia,12:15,1,Invierno
Intermedia,12:20,1,Invierno
Intermedia,12:25,1,Invierno
Intermedia,12:30,1,Invierno
Intermedia,12:35,1,Invierno
Intermedia,12:40,1,Invierno
Intermedia,12:45,1,Invierno
Intermedia,12:50,1,Invierno
Intermedia,12:55,1,Invierno
Intermedia,13:00,1,Invierno
Intermedia,13:05,1,Invierno
Intermedia,13:10,1,Invierno
Intermedia,13:15,1,Invierno
Intermedia,13:20,1,Invierno
Intermedia,13:25,1,Invierno
Intermedia,13:30,1,Invierno
Intermedia,13:35,1,Invierno
Intermedia,13:40,1,Invierno
Intermedia,13:45,1,Invierno
Intermedia,13:50,1,Invierno
Intermedia,13:55,1,Invierno
Intermedia,14:00,1,Invierno
Intermedia,14:05,1,Invierno
Intermedia,14:10,1,Invierno
Intermedia,14:15,1,Invierno
Intermedia,14:20,1,Invierno
Intermedia,14:25,1,Invierno
Intermedia,14:30,1,Invierno
Intermedia,14:35,1,Invierno
Intermedia,14:40,1,Invierno
Intermedia,14:45,1,Invierno
Intermedia,14:50,1,Invierno
Intermedia,14:55,1,Invierno
Intermedia,15:00,1,Invierno
Intermedia,15:05,1,Invierno
Intermedia,15:10,1,Invierno
Intermedia,15:15,1,Invierno
Intermedia,15:20,1,Invierno
Intermedia,15:25,1,Invierno
Intermedia,15:30,1,Invierno
Intermedia,15:35,1,Invierno
Intermedia,15:40,1,Invierno
Intermedia,15:45,1,Invierno
Intermedia,15:50,1,Invierno
Intermedia,15:55,1,Invierno
Intermedia,16:00,1,Invierno
Intermedia,16:05,1,Invierno
Intermedia,16:10,1,Invierno
Intermedia,16:15,1,Invierno
Intermedia,16:20,1,Invierno
Intermedia,16:25,1,Invierno
Intermedia,16:30,1,Invierno
Intermedia,16:35,1,Invierno
Intermedia,16:40,1,Invierno
Intermedia,16:45,1,Invierno
Intermedia,16:50,1,Invierno
Intermedia,16:55,1,Invierno
Intermedia,17:00,1,Invierno
Intermedia,17:05,1,Invierno
Intermedia,17:10,1,Invierno
Intermedia,17:15,1,Invierno
Intermedia,17:20,1,Invierno
Intermedia,17:25,1,Invierno
Intermedia,17:30,1,Invierno
Intermedia,17:35,1,Invierno
Intermedia,17:40,1,Invierno
Intermedia,17:45,1,Invierno
Intermedia,17:50,1,Invierno
Intermedia,17:55,1,Invierno
Intermedia,18:00,1,Invierno
Intermedia,18:05,1,Invierno
Intermedia,18:10,1,Invierno
Intermedia,18:15,1,Invierno
Intermedia,18:20,1,Invierno
Intermedia,18:25,1,Invierno
Intermedia,18:30,1,Invierno
Intermedia,18:35,1,Invierno
Intermedia,18:40,1,Invierno
Intermedia,18:45,1,Invierno
Intermedia,18:50,1,Invierno
Intermedia,18:55,1,Invierno
Intermedia,19:00,1,Invierno
Intermedia,19:05,1,Invierno
Intermedia,19:10,1,Invierno
Intermedia,19:15,1,Invierno
Intermedia,19:20,1,Invierno
Intermedia,19:25,1,Invierno
Intermedia,19:30,1,Invierno
Intermedia,19:35,1,Invierno
Intermedia,19:40,1,Invierno
Intermedia,19:45,1,Invierno
Intermedia,19:50,1,Invierno
Intermedia,19:55,1,Invierno
Punta,20:00,1,Invierno
Punta,20:05,1,Invierno
Punta,20:10,1,Invierno
Punta,20:15,1,Invierno
Punta,20:20,1,Invierno
Punta,20:25,1,Invierno
Punta,20:30,1,Invierno
Punta,20:35,1,Invierno
Punta,20:40,1,Invierno
Punta,20:45,1,Invierno
Punta,20:50,1,Invierno
Punta,20:55,1,Invierno
Punta,21:00,1,Invierno
Punta,21:05,1,Invierno
Punta,21:10,1,Invierno
Punta,21:15,1,Invierno
Punta,21:20,1,Invierno
Punta,21:25,1,Invierno
Punta,21:30,1,Invierno
Punta,21:35,1,Invierno
Punta,21:40,1,Invierno
Punta,21:45,1,Invierno
Punta,21:50,1,Invierno
Punta,21:55,1,Invierno
Intermedia,22:00,1,Invierno
Intermedia,22:05,1,Invierno
Intermedia,22:10,1,Invierno
Intermedia,22:15,1,Invierno
Intermedia,22:20,1,Invierno
Intermedia,22:25,1,Invierno
Intermedia,22:30,1,Invierno
Intermedia,22:35,1,Invierno
Intermedia,22:40,1,Invierno
Intermedia,22:45,1,Invierno
Intermedia,22:50,1,Invierno
Intermedia,22:55,1,Invierno
Intermedia,23:00,1,Invierno
Intermedia,23:05,1,Invierno
Intermedia,23:10,1,Invierno
Intermedia,23:15,1,Invierno
Intermedia,23:20,1,Invierno
Intermedia,23:25,1,Invierno
Intermedia,23:30,1,Invierno
Intermedia,23:35,1,Invierno
Intermedia,23:40,1,Invierno
Intermedia,23:45,1,Invierno
Intermedia,23:50,1,Invierno
Intermedia,23:55,1,Invierno
Base,0:00,2,Invierno
Base,0:05,2,Invierno
Base,0:10,2,Invierno
Base,0:15,2,Invierno
Base,0:20,2,Invierno
Base,0:25,2,Invierno
Base,0:30,2,Invierno
Base,0:35,2,Invierno
Base,0:40,2,Invierno
Base,0:45,2,Invierno
Base,0:50,2,Invierno
Base,0:55,2,Invierno
Base,1:00,2,Invierno
Base,1:05,2,Invierno
Base,1:10,2,Invierno
Base,1:15,2,Invierno
Base,1:20,2,Invierno
Base,1:25,2,Invierno
Base,1:30,2,Invierno
Base,1:35,2,Invierno
Base,1:40,2,Invierno
Base,1:45,2,Invierno
Base,1:50,2,Invierno
Base,1:55,2,Invierno
Base,2:00,2,Invierno
Base,2:05,2,Invierno
Base,2:10,2,Invierno
Base,2:15,2,Invierno
Base,2:20,2,Invierno
Base,2:25,2,Invierno
Base,2:30,2,Invierno
Base,2:35,2,Invierno
Base,2:40,2,Invierno
Base,2:45,2,Invierno
Base,2:50,2,Invierno
Base,2:55,2,Invierno
Base,3:00,2,Invierno
Base,3:05,2,Invierno
Base,3:10,2,Invierno
Base,3:15,2,Invierno
Base,3:20,2,Invierno
Base,3:25,2,Invierno
Base,3:30,2,Invierno
Base,3:35,2,Invierno
Base,3:40,2,Invierno
Base,3:45,2,Invierno
Base,3:50,2,Invierno
Base,3:55,2,Invierno
Base,4:00,2,Invierno
Base,4:05,2,Invierno
Base,4:10,2,Invierno
Base,4:15,2,Invierno
Base,4:20,2,Invierno
Base,4:25,2,Invierno
Base,4:30,2,Invierno
Base,4:35,2,Invierno
Base,4:40,2,Invierno
Base,4:45,2,Invierno
Base,4:50,2,Invierno
Base,4:55,2,Invierno
Base,5:00,2,Invierno
Base,5:05,2,Invierno
Base,5:10,2,Invierno
Base,5:15,2,Invierno
Base,5:20,2,Invierno
Base,5:25,2,Invierno
Base,5:30,2,Invierno
Base,5:35,2,Invierno
Base,5:40,2,Invierno
Base,5:45,2,Invierno
Base,5:50,2,Invierno
Base,5:55,2,Invierno
Base,6:00,2,Invierno
Base,6:05,2,Invierno
Base,6:10,2,Invierno
Base,6:15,2,Invierno
Base,6:20,2,Invierno
Base,6:25,2,Invierno
Base,6:30,2,Invierno
Base,6:35,2,Invierno
Base,6:40,2,Invierno
Base,6:45,2,Invierno
Base,6:50,2,Invierno
Base,6:55,2,Invierno
Intermedia,7:00,2,Invierno
Intermedia,7:05,2,Invierno
Intermedia,7:10,2,Invierno
Intermedia,7:15,2,Invierno
Intermedia,7:20,2,Invierno
Intermedia,7:25,2,Invierno
Intermedia,7:30,2,Invierno
Intermedia,7:35,2,Invierno
Intermedia,7:40,2,Invierno
Intermedia,7:45,2,Invierno
Intermedia,7:50,2,Invierno
Intermedia,7:55,2,Invierno
Intermedia,8:00,2,Invierno
Intermedia,8:05,2,Invierno
Intermedia,8:10,2,Invierno
Intermedia,8:15,2,Invierno
Intermedia,8:20,2,Invierno
Intermedia,8:25,2,Invierno
Intermedia,8:30,2,Invierno
Intermedia,8:35,2,Invierno
Intermedia,8:40,2,Invierno
Intermedia,8:45,2,Invierno
Intermedia,8:50,2,Invierno
Intermedia,8:55,2,Invierno
Intermedia,9:00,2,Invierno
Intermedia,9:05,2,Invierno
Intermedia,9:10,2,Invierno
Intermedia,9:15,2,Invierno
Intermedia,9:20,2,Invierno
Intermedia,9:25,2,Invierno
Intermedia,9:30,2,Invierno
Intermedia,9:35,2,Invierno
Intermedia,9:40,2,Invierno
Intermedia,9:45,2,Invierno
Intermedia,9:50,2,Invierno
Intermedia,9:55,2,Invierno
Intermedia,10:00,2,Invierno
Intermedia,10:05,2,Invierno
Intermedia,10:10,2,Invierno
Intermedia,10:15,2,Invierno
Intermedia,10:20,2,Invierno
Intermedia,10:25,2,Invierno
Intermedia,10:30,2,Invierno
Intermedia,10:35,2,Invierno
Intermedia,10:40,2,Invierno
Intermedia,10:45,2,Invierno
Intermedia,10:50,2,Invierno
Intermedia,10:55,2,Invierno
Intermedia,11:00,2,Invierno
Intermedia,11:05,2,Invierno
Intermedia,11:10,2,Invierno
Intermedia,11:15,2,Invierno
Intermedia,11:20,2,Invierno
Intermedia,11:25,2,Invierno
Intermedia,11:30,2,Invierno
Intermedia,11:35,2,Invierno
Intermedia,11:40,2,Invierno
